variable,feature,lag,cor_log_incidence,cor_cases,cor_outbreak,cor_large_outbreak,peak_lift,selection_score,selected
city_dengue_cases,city_dengue_cases_lag1,1,0.8962543472814832,0.9038676635419791,0.7816587549947948,0.6209106583055753,2.033408465645192,0.8371622785347158,TRUE
city_dengue_cases,city_dengue_cases_lag2,2,0.8506151020666995,0.8490777382493189,0.7505090203931627,0.5591472763689023,1.8295800507938118,0.7889481397602267,FALSE
city_dengue_cases,city_dengue_cases_lag3,3,0.8024156805463157,0.7899118287371734,0.7169577548379944,0.509491175954291,1.665677609761324,0.7399209988714126,FALSE
city_dengue_cases,city_dengue_cases_lag4,4,0.7437266689494582,0.7200625758635845,0.6707956573198407,0.43333930265120046,1.4155031072168716,0.6774078870740884,FALSE
city_dengue_cases,city_dengue_cases_lag5,5,0.6884922644854223,0.6546752550385273,0.6218836969752551,0.3868186412640209,1.262461063896832,0.6214744903345228,FALSE
city_dengue_cases,city_dengue_cases_lag6,6,0.6345020898535142,0.5919648179330987,0.5844232777060966,0.3410260367701031,1.1120527011341574,0.5691866477324585,FALSE
city_dengue_cases,city_dengue_cases_lag7,7,0.5808416693852535,0.5307819393875717,0.5382681840345879,0.2908140180465965,0.9475012316786688,0.5150558919073319,FALSE
city_dengue_cases,city_dengue_cases_lag8,8,0.5236826043929507,0.46859183345647343,0.48681959267642444,0.2298038561002818,0.7480794974144935,0.4566787573433627,FALSE
city_dengue_cases,city_dengue_cases_lag9,9,0.4709035928749165,0.4119388227968672,0.43853072066068216,0.1804389727131519,0.5868757403978438,0.40392920808869665,FALSE
city_dengue_cases,city_dengue_cases_lag10,10,0.4220100531731766,0.3613243080747363,0.39418640205748356,0.12675608103791106,0.4119166640490291,0.35447897728247096,FALSE
city_dengue_cases,city_dengue_cases_lag11,11,0.37654281700920167,0.31449542535177777,0.35052924217543735,0.08581165644568922,0.2786191502312146,0.3094692801422639,FALSE
city_dengue_cases,city_dengue_cases_lag12,12,0.33291506578729013,0.2707993890750955,0.30387829877864675,0.05903074372448058,0.19149896186867904,0.2676304732407356,FALSE
city_dengue_cases,city_dengue_cases_lag13,13,0.293652548897113,0.2331177866212204,0.25828028225966343,0.04021797650294259,0.1303560660103227,0.23056418330275466,FALSE
city_dengue_cases,city_dengue_cases_lag14,14,0.25195655706765396,0.19171868913059062,0.21624890472179872,0.002082416799941741,0.006743741520577108,0.1892708200292196,FALSE
city_dengue_cases,city_dengue_cases_lag15,15,0.2117997611981529,0.15110774049459672,0.16927477141022834,0.025103141524603058,0.08122372909512915,0.15718123582049065,FALSE
city_dengue_cases,city_dengue_cases_lag16,16,0.170263859954455,0.11034018530817792,0.11733515262780372,0.045197156203115436,0.14611234682813484,0.12311635850285382,FALSE
city_dengue_cases,city_dengue_cases_lag17,17,0.1415795556008115,0.0813736064415207,0.08155251564185063,0.06851045961750396,0.22128552437767918,0.10081456755582208,FALSE
city_dengue_cases,city_dengue_cases_lag18,18,0.11115463946156393,0.05239793353529601,0.048134100517394356,0.08373374072294645,0.27021925606526154,0.07712735231566405,FALSE
city_dengue_cases,city_dengue_cases_lag19,19,0.08860036493991723,0.03140551033044554,0.01667950112620827,0.07337750506232592,0.23659075797908963,0.055048610859230435,FALSE
city_dengue_cases,city_dengue_cases_lag20,20,0.06874734785915534,0.01309542886561317,0.004766011413026653,0.08075528484024927,0.26015020767932057,0.04135476797167392,FALSE
city_incidence_10000,city_incidence_10000_lag1,1,0.8980191997907788,0.903702926128874,0.7839554256981048,0.6209890877878744,2.0336653093337285,0.838202013506072,TRUE
city_incidence_10000,city_incidence_10000_lag2,2,0.852470238809498,0.8491656766021713,0.7527058341629762,0.5595386304383347,1.8308605932467494,0.7901236596611836,FALSE
city_incidence_10000,city_incidence_10000_lag3,3,0.8043937468281077,0.7903037239442512,0.7188990061921304,0.5099519946609591,1.6671841597620751,0.7411903319403362,FALSE
city_incidence_10000,city_incidence_10000_lag4,4,0.745738326777249,0.720620803567455,0.6725253356058978,0.4335992977569967,1.416352378945069,0.6786655253215707,FALSE
city_incidence_10000,city_incidence_10000_lag5,5,0.6906706378574139,0.6555500680177465,0.6233739486760398,0.38722057825826833,1.2637728645859485,0.6228594722928861,FALSE
city_incidence_10000,city_incidence_10000_lag6,6,0.6368489035001953,0.5932001961369882,0.5857776052980199,0.3416761960637287,1.1141728053604678,0.5707498624881494,FALSE
city_incidence_10000,city_incidence_10000_lag7,7,0.5833227323928118,0.5322902424188973,0.5394308100968803,0.2916653854536832,0.9502750704177859,0.5167406474681941,FALSE
city_incidence_10000,city_incidence_10000_lag8,8,0.526327209067489,0.47036388525247386,0.4878738316062357,0.23117251282215948,0.752534878411341,0.4585579543263487,FALSE
city_incidence_10000,city_incidence_10000_lag9,9,0.47369120906090484,0.4139697351569757,0.4395525594517361,0.18214142637876124,0.5924129508748048,0.40598104742787955,FALSE
city_incidence_10000,city_incidence_10000_lag10,10,0.42497224171596953,0.36359352864359323,0.3952132204737225,0.12875864958131722,0.41842436967614655,0.35671059174114594,FALSE
city_incidence_10000,city_incidence_10000_lag11,11,0.37952821079273563,0.31686405857625644,0.3514311800759407,0.08793884832121103,0.28552586167912025,0.3117329765589623,FALSE
city_incidence_10000,city_incidence_10000_lag12,12,0.3359565925666196,0.2732476979892893,0.3046646710351267,0.06122032305036693,0.19860207663221185,0.26992411791770254,FALSE
city_incidence_10000,city_incidence_10000_lag13,13,0.2967398053545534,0.23563084164959522,0.25905486582923265,0.04251448136883281,0.13779958644828824,0.2329072654458402,FALSE
city_incidence_10000,city_incidence_10000_lag14,14,0.2550072072739766,0.19417138917973856,0.21706269455780744,1.0803712481535279e-4,3.4986965294155233e-4,0.19093311308473873,FALSE
city_incidence_10000,city_incidence_10000_lag15,15,0.21483026599223326,0.15351062083239622,0.17020197619954103,0.023385416334543833,0.07566585703291899,0.1588838138375784,FALSE
