variable,feature,lag,cor_log_incidence,cor_cases,cor_outbreak,cor_large_outbreak,selection_score,selected
city_area_weighted_rainfall,city_area_weighted_rainfall_lag20,20,0.17024688840013483,0.17503727144943085,0.16744158664335454,0.14192625276590717,0.1686706636404486,TRUE
city_area_weighted_rainfall,city_area_weighted_rainfall_lag19,19,0.15225592710158967,0.15937908337191828,0.1342667233116814,0.1362165061767323,0.1504467091352327,TRUE
city_area_weighted_rainfall,city_area_weighted_rainfall_lag18,18,0.1421982779529169,0.1507497738797136,0.12072215822574069,0.1285900757995198,0.1406090633528796,FALSE
city_area_weighted_rainfall,city_area_weighted_rainfall_lag17,17,0.12828368992546835,0.13529459784748799,0.11539833019712935,0.11996451200131439,0.12797278594650896,FALSE
city_area_weighted_rainfall,city_area_weighted_rainfall_lag4,4,0.12109661305803063,0.13516130174780078,0.08450475294291425,0.13378552409403907,0.12179936618578358,FALSE
city_area_weighted_rainfall,city_area_weighted_rainfall_lag3,3,0.12124655729698777,0.13413580567726885,0.10889510651904113,0.08917601319987145,0.12069802220368253,FALSE
city_area_weighted_rainfall,city_area_weighted_rainfall_lag2,2,0.1222353172235413,0.13143747968487818,0.10986913894487893,0.0682447053446428,0.11820208615531999,FALSE
city_area_weighted_rainfall,city_area_weighted_rainfall_lag1,1,0.11858813309276756,0.12731158839319037,0.0842288367838663,0.09248107892594587,0.11387674258489819,FALSE
city_area_weighted_rainfall,city_area_weighted_rainfall_lag16,16,0.11508872984977495,0.11550984753169631,0.096994245834511425,0.09406619929318896,0.11041969538049928,FALSE
city_area_weighted_rainfall,city_area_weighted_rainfall_lag6,6,0.10048011248469987,0.11674359526067146,0.07811363729269613,0.11129721384022122,0.10389907031304149,FALSE
city_area_weighted_rainfall,city_area_weighted_rainfall_lag5,5,0.1020031287472908,0.11394652063021815,0.06884148832673309,0.07354543124540475,0.09836330009304312,FALSE
city_area_weighted_rainfall,city_area_weighted_rainfall_lag15,15,0.10316528935700206,0.10025952118756426,0.05805016810612852,0.06980324317916982,0.09204479769228457,FALSE
city_area_weighted_rainfall,city_area_weighted_rainfall_lag7,7,0.07251021885320677,0.08559608007261012,0.07810906461552511,0.09579377549226198,0.08025845280825122,FALSE
city_area_weighted_rainfall,city_area_weighted_rainfall_lag14,14,0.07498756287045112,0.07637338635947769,0.0454913639842272,0.06073490631394475,0.0696229056030262,FALSE
city_area_weighted_rainfall,city_area_weighted_rainfall_lag13,13,0.06307868475560159,0.06425556612507052,0.02768542540864646,0.04958931325180727,0.05683266718249301,FALSE
city_area_weighted_rainfall,city_area_weighted_rainfall_lag8,8,0.04791610030887867,0.054587190567997816,0.07851987465118089,0.055398577368151986,0.05558979575684303,FALSE
city_area_weighted_rainfall,city_area_weighted_rainfall_lag12,12,0.05332979285295284,0.04867481545208046,0.03373966580300146,0.012068630223450534,0.04463591544220457,FALSE
city_area_weighted_rainfall,city_area_weighted_rainfall_lag9,9,0.022541151918847063,0.027381959245886746,0.048844919549601414,0.018370804452316158,0.027763964881271017,FALSE
city_area_weighted_rainfall,city_area_weighted_rainfall_lag11,11,0.02567542638418396,0.015180218241312403,0.002194839518148676,0.019551392067013215,0.01786761207255655,FALSE
city_area_weighted_rainfall,city_area_weighted_rainfall_lag10,10,0.0058182795313847825,0.0016134369338078691,0.031495647540335035,0.019043213173772514,0.009520683187814174,FALSE
city_area_weighted_rh,city_area_weighted_rh_lag20,20,0.3716518099182167,0.39611138841320354,0.3827579838192517,0.3263648411834434,0.37734989160314,TRUE
city_area_weighted_rh,city_area_weighted_rh_lag19,19,0.35122914862114574,0.37463863620489785,0.33604542737054244,0.33298601643609815,0.3553205978693637,TRUE
city_area_weighted_rh,city_area_weighted_rh_lag18,18,0.33640862592188286,0.36193796325253735,0.31745887594393934,0.32636609582445036,0.3414971784811771,FALSE
city_area_weighted_rh,city_area_weighted_rh_lag17,17,0.3051342723010904,0.32730964359122056,0.2862062917170825,0.2842000631374574,0.30796303424867144,FALSE
city_area_weighted_rh,city_area_weighted_rh_lag16,16,0.2846936077190689,0.3026712796116337,0.2809217808990166,0.21393389150425657,0.2833440472369775,FALSE
city_area_weighted_rh,city_area_weighted_rh_lag15,15,0.2573737066491155,0.27380834642273394,0.23762550140962663,0.18379000414353108,0.2528052295334002,FALSE
city_area_weighted_rh,city_area_weighted_rh_lag14,14,0.22441813927181156,0.24342500467443728,0.22152834991098025,0.13104336399859742,0.22129959623128448,FALSE
city_area_weighted_rh,city_area_weighted_rh_lag13,13,0.20081735251026547,0.21807023273977558,0.18260961436961473,0.15852849641665198,0.19989581426013506,FALSE
city_area_weighted_rh,city_area_weighted_rh_lag12,12,0.15190103505381156,0.16640484085819923,0.1458471504071954,0.09733776664215378,0.15061295754718904,FALSE
city_area_weighted_rh,city_area_weighted_rh_lag2,2,0.1567924323268618,0.14923169477927237,0.13742764645532068,0.09542151855009824,0.14510436492679796,FALSE
city_area_weighted_rh,city_area_weighted_rh_lag1,1,0.15579942938672806,0.1487172659811641,0.10892597765303738,0.11389865324475783,0.14209957682053004,FALSE
city_area_weighted_rh,city_area_weighted_rh_lag3,3,0.15064280552550208,0.1478449737267879,0.136872685962726,0.06959016573055744,0.13949278248204125,FALSE
city_area_weighted_rh,city_area_weighted_rh_lag4,4,0.1381744503546136,0.1359481895925155,0.09335060884733057,0.09597557969884576,0.12645179579621002,FALSE
city_area_weighted_rh,city_area_weighted_rh_lag5,5,0.1171921248773175,0.11397809673178627,0.08400187638317229,0.03342343916748942,0.10271180918127698,FALSE
city_area_weighted_rh,city_area_weighted_rh_lag11,11,0.10326880960643102,0.11511656088666358,0.08600666584755329,0.07141500139719267,0.10164082016975692,FALSE
city_area_weighted_rh,city_area_weighted_rh_lag6,6,0.10655230846228607,0.1032632969180517,0.07799500621191638,0.03424190502978228,0.09388651874099821,FALSE
city_area_weighted_rh,city_area_weighted_rh_lag10,10,0.059363674704145095,0.06689272080923689,0.035974291537304436,0.032420672592829394,0.055796133154769556,FALSE
